time,numWorkers
2814336057,2
2814982847,1
2819041337,2
2820637073,1
2821017319,2
2821335803,1
2822017081,2
2822030712,3
2822348958,2
2822518330,1
2824017674,2
2824383350,1
2825028573,2
2825507719,1
2829022292,2
2829033334,3
2829039266,4
2829398991,3
2829442249,2
2829518256,1
2830048261,2
2831065697,1
2833020901,2
2833904668,1
2838018117,2
2838962125,1
2841019570,2
2841416429,1
2848019430,2
2848931829,1
2850031292,2
2850359166,1
2851575394,0
2851614168,1
2857031171,2
2857393425,1
2860021739,2
2860339994,1
2877030761,2
2877423103,1
2879029951,2
2879372176,1
2887027148,2
2887367984,1
2889830651,0
2889853751,1
2890019546,2
2890345794,1
2892038694,2
2893368678,1
2897033265,2
2898447556,1
2900041659,2
2901421195,1
2914021454,2
2915138240,1
2919025492,2
2920192477,1
2923021308,2
2923976377,1
2926067907,0
2926105102,1
2938040123,2
2939238656,1
2944024638,2
2945209902,1
2948025098,2
2949031615,3
2949033424,2
2949961884,1
2951017608,2
2952020179,1
2959031250,2
2959994370,1
2962020112,2
2963035615,1
2963915381,0
2963939145,1
2964030504,2
2965320298,1
2969042352,2
2969733837,1
2970020423,2
2971567822,1
2973018470,2
2973020128,3
2973616654,2
2974142273,1
2980030723,2
2981003632,1
2983018756,2
2984146558,1
2986021789,2
2987369035,1
2992035840,2
2993645723,1
2996025267,2
2996030102,3
2996031375,4
2996960117,3
2996965282,2
2997506265,1
2998018440,2
2998946076,1
3003029240,2
3003406818,1
3003430956,2
3004188349,1
3005018266,2
3005021886,3
3005871720,2
3006022077,3
3006916029,2
3007036289,3
3008308815,2
3011052852,3
3012489067,2
3014021417,3
3014948864,2
3020023928,3
3021332268,2
3023017649,3
3025018555,4
3026223788,3
3028364728,2
3028389446,3
3028540267,2
3030033941,3
3030034461,4
3030703918,3
3030715565,2
3033019696,3
3033920613,2
3034023088,3
3034717832,2
3039018978,3
3040296560,2
3044019843,3
3044628588,2
3045018967,3
3045482603,2
3045515761,3
3045725967,2
3046032804,3
3047020700,4
3047276040,3
3048018036,4
3048182901,3
3048612075,2
3052037430,3
3052947104,2
3054022256,3
3055052034,2
3056016662,3
3056021917,4
3056027963,5
3056655949,4
3056969337,3
3057017653,4
3060027403,5
3062028093,6
3063325469,5
3064032919,6
3065016701,7
3065126967,6
3069501658,5
3069522511,6
3071391630,5
3071410423,6
3071513916,5
3072019943,6
3072960117,5
3077446799,4
3077471013,5
3079770425,4
3079791447,5
3081294289,4
3081338391,5
3081520786,4
3082017561,5
3082864273,4
3085018843,5
3085751742,4
3089560069,3
3089578728,4
3090923966,3
3090944565,4
3090996893,3
3091016610,4
3091124317,3
3092017844,4
3092598398,3
3092747439,2
3092767017,3
3092868526,2
3095016127,3
3095649028,2
3096017259,3
3096889125,2
3098016521,3
3098681676,2
3099023172,3
3101732448,2
3101750925,3
3101854342,2
3104017093,3
3104902509,2
3105023360,3
3105677543,2
3106028805,3
3106630522,2
3107016820,3
3107734338,2
3108594744,1
3108618720,2
3109035405,3
3110650852,2
3112030586,3
3112045287,4
3112784719,3
3113666827,2
3114029723,3
3114935882,2
3116031221,3
3116136645,2
3116156284,3
3116284538,2
3116826536,1
3117022429,2
3119231316,1
3119248374,2
3119351035,1
3121019736,2
3121916258,1
3121935212,2
3122019320,3
3122072326,2
3122668293,1
3125021779,2
3125693847,1
3126034064,2
3127106184,1
3127124901,2
3127230443,1
3130040645,2
3131213004,1
3132029705,2
3132934253,1
3139017779,2
3140006716,1
3142015905,2
3143113992,1
3157021911,2
3158550944,1
3158570090,2
3158682556,1
3159017895,2
3160558804,1
3160576078,2
3160677075,1
3166019639,2
3167622940,1
3167641566,2
3167751363,1
3169036230,2
3171043391,1
3171061361,2
3171176965,1
3174022152,2
3174927494,1
3174945728,2
3175064820,1
3176017047,2
3176382902,1
3176408407,2
3177009780,1
3183025907,2
3183996808,1
3184014864,2
3184120205,1
3187016104,2
3187906349,1
3197021675,2
3198297614,1
3203034403,2
3204155416,1
3206025998,2
3207111280,1
3222016406,2
3223165868,1
3227028421,2
3228334886,1
3231017130,2
3231912181,1
3247017277,2
3248808898,1
3248825117,2
3248916562,1
3252018036,2
3253023302,3
3253739076,2
3253756042,3
3253860092,2
3254322323,1
3256019662,2
3256035205,3
3256644602,2
3256660994,3
3257461655,2
3257733073,1
3263043519,2
3264118021,1
3267018340,2
3268299975,1
3272017872,2
3272988078,1
3275025535,2
3276005863,1
3277015952,2
3278300471,1
3279030603,2
3280029559,3
3280184900,2
3281019469,3
3281029803,4
3281249425,3
3281901603,2
3281965909,1
3283017733,2
3284167251,1
3289019561,2
3289892623,1
3289916302,2
3290155247,1
3291017370,2
3292212165,1
3303028939,2
3303898666,1
3305022055,2
3306028137,3
3306028843,4
3306113637,3
3307067540,2
3308270527,1
3308289979,2
3308400505,1
3310021737,2
3310605106,1
3313019326,2
3314838650,1
3314861045,2
3314969857,1
3315020255,2
3315784119,1
3317053373,2
3319519062,1
3322017821,2
3322853163,1
3327028375,2
3327621385,1
3329034542,2
3330071735,1
3331016778,2
3331042693,3
3331628268,2
3332330862,1
3333025321,2
3333905177,1
3334030384,2
3334988546,1
3339017284,2
3339998211,1
3341035536,2
3342028362,3
3342214252,2
3342934509,1
3345018307,2
3346212642,1
3363031999,2
3363620450,1
3364032780,2
3364884039,1
3365032897,2
3365720964,1
3366586512,0
3366613247,1
3369016624,2
3369553118,1
3372030407,2
3372607801,1
3373028090,2
3373563388,1
3374030910,2
3374973787,1
3379020625,2
3379606921,1
3380030926,2
3380895118,1
3388016802,2
3388595656,1
3392023434,2
3392924734,1
3419021926,2
3420405393,1
3421019594,2
3421600171,1
3423018138,2
3423696272,1
3425024238,2
3426293055,1
3429017975,2
3429031321,3
3429804286,2
3430115432,1
3433024365,2
3433791928,1
3438402222,0
3438428798,1
3464031921,2
3465064850,1
3469031284,2
3470235716,1
3472014990,2
3473028497,1
3473041519,2
3474097826,1
3477023665,2
3478024029,3
3478169570,2
3479029187,3
3479125836,2
3480012160,3
3480228517,2
3481017442,3
3481019814,2
3482011555,1
3484013891,2
3484898626,1
3486016185,2
3487016394,3
3487090372,2
3488008931,1
3489034276,2
3489573959,1
3490019889,2
3490020592,3
3491444448,2
3494432047,1
3494451094,2
3494549094,1
3510190868,0
3510215671,1
3513013452,2
3513404770,1
3516018077,2
3516139835,1
3519044277,2
3519519138,1
3520027875,2
3521016231,3
3521201242,2
3521289830,1
3523032266,2
3523033101,3
3523647647,2
3524100531,1
3525024910,2
3525229039,1
3529018587,2
3530029006,3
3530122300,2
3530970854,1
3531029960,2
3531923856,1
3533028658,2
3534253388,1
3535018084,2
3537231555,1
3537253876,2
3537376997,1
3538016560,2
3538017425,3
3538936335,2
3539019170,3
3539019400,4
3539031761,3
3540015763,4
3540987036,3
3541016679,4
3541048322,5
3541081523,4
3541348420,3
3541367110,4
3541469098,3
3541582802,2
3542133301,1
3543020500,2
3543644766,1
3544030078,2
3545015827,3
3545025169,4
3545180225,3
3546016707,4
3546058651,3
3547004910,2
3547185602,1
3548016635,2
3550016618,3
3550019930,4
3550881424,3
3551112656,2
3552019787,3
3552576776,2
3554015997,3
3554830838,2
3555017492,3
3556020502,2
3560016357,3
3560556090,2
3570026298,3
3570477206,2
3573016525,3
3573021121,4
3573168320,3
3573681591,2
3575016147,3
3575166549,2
3579042571,1
3579064386,2
3580028314,3
3580388707,2
3580480595,1
3580499173,2
3580591016,1
3583021833,2
3583029236,3
3583189285,2
3583550031,1
3585020755,2
3585327351,1
3587005601,0
3587029723,1
3588031380,2
3588863682,1
3588875682,2
3588942085,1
3591029703,2
3591221976,1
3591242495,2
3591345047,1
3594042184,2
3594845701,1
3594863102,2
3594969661,1
3595024960,2
3597012647,3
3597015752,4
3597138068,3
3597141973,2
3598020188,3
3598426457,2
3598456472,3
3598579789,2
3599172055,1
3599191501,2
3599281735,1
3600023566,2
3600204474,1
3600221702,2
3600362257,1
3602016323,2
3604019815,3
3604244673,2
3604261461,3
3604362452,2
3605015865,3
3605029062,4
3605588616,3
3605966012,2
3606014886,1
3608023180,2
3609485317,1
3613028643,2
3613547813,1
3615025274,2
3615595235,1
3616018455,2
3616805940,1
3622014355,2
3622015332,3
3622455425,2
3622534889,1
3625014970,2
3625018094,3
3625159330,2
3625706060,1
3628032287,2
3628547075,1
3630013062,2
3630132498,1
3632050860,2
3632662096,1
3634015859,2
3634146582,1
3648032967,2
3649365071,1
3649383273,2
3649551072,1
3650024112,2
3650033384,3
3650174102,2
3655016803,3
3655726097,2
3655743157,3
3655853353,2
3657024701,3
3657577099,2
3658017064,3
3658017158,4
3658182683,3
3658199945,4
3658309365,3
3658531772,2
3659106821,1
3659147204,2
3660029268,3
3660244299,2
3661023077,3
3661294968,2
3683015710,3
3684006496,2
3688017427,3
3688028923,4
3688436031,3
3689699744,2
3691017696,3
3691038729,4
3691146820,3
3692286248,2
3722061815,1
3722086524,2
3728014659,3
3734017450,4
3738022285,5
3752718322,4
3754555927,3
3759019030,4
3759515591,3
3761369361,2
3761382439,3
3761458559,2
3762018812,3
3762023927,4
3762188323,3
3762806521,2
3764017484,3
3764145221,2
3789965940,3
3794199934,2
3794226097,3
3801889703,2
3801908467,3
3802004066,2
3808026122,3
3808638056,2
3809022419,3
3810047841,2
3811012021,3
3811015997,4
3811138261,3
3811358606,2
3814015963,3
3814036735,4
3814135355,3
3815806731,2
3815824331,3
3815924285,2
3817041734,3
3817205114,2
3822021254,3
3823164952,2
3833039125,3
3833670096,2
3834012427,3
3834120134,2
3844023645,3
3844725934,2
3853541018,1
3853564421,2
3867023943,3
3868291266,2
3869017200,3
3869040152,4
3869181437,3
3869562396,2
3871018807,3
3871128414,2
3872337347,3
3875019739,4
3876029038,3
3881464834,2
3881483197,3
3881606762,2
3885025119,3
3885693919,2
3886018882,3
3886151473,2
3887015421,3
3887819943,2
3888473222,1
3888491294,2
3888592071,1
3898015466,2
3898036998,3
3898719144,2
3898744180,1
3899021494,2
3899266080,1
3901184760,2
3902169845,1
3909027085,2
3909620541,1
3910326223,2
3919917524,1
3919936345,2
3920032317,1
3921020132,2
3921437076,1
3923028812,2
3923495956,1
3923517393,2
3923540739,1
3924025721,2
3924152093,1
3926015877,2
3926137936,1
3927025791,2
3927733624,1
3928022459,2
3928294164,1
3929023197,2
3929841677,1
3929856230,2
3929941070,1
3931031566,2
3931397725,1
3933018624,2
3933170240,1
3934018334,2
3934493724,1
3936018252,2
3936029572,3
3936144392,2
3936606813,1
3937023033,2
3937181142,1
3938028936,2
3938774673,1
3940019667,2
3940146502,1
3952029406,2
3952586341,1
3954015975,2
3954016330,3
3954156047,2
3954610421,1
3955015067,2
3955173358,1
3961018035,2
3962019466,1
3962020966,2
3962232014,1
3964020596,2
3964803629,1
3966018388,2
3966211274,1
3977017474,2
3977622554,1
3978016374,2
3978023828,3
3978168529,2
3978891625,1
3978925447,2
3985320847,1
3986017218,2
3986693691,1
3987015463,2
3987137025,1
3989026266,2
3989679903,1
3991013563,2
3991109137,1
3991424195,0
3991445155,1
4010434199,2
4016420145,1
4016437262,2
4016521316,1
4068060783,0
4068082439,1
4077110239,2
4096023955,3
4097144513,2
4114556805,1
4114596210,2
4116022363,3
4116727501,2
4117013187,3
4117112077,2
4119039753,1
4119052750,2
4119136174,1
4138525295,2
4144016358,3
4146013526,4
4146967695,3
4147014174,4
4153028405,5
4157012642,6
4158963633,5
4158977239,6
4159048845,5
4159986220,4
4159999117,5
4160093887,4
4164209909,3
4164225725,4
4164303427,3
4165012548,4
4165536930,3
4167011841,4
4167013070,5
4167105839,4
4167662717,3
4167793328,2
4167808298,3
4167936298,2
4168009428,3
4168125328,2
4175027285,3
4175575607,2
4176018569,3
4176152049,2
4178012667,3
4178769666,2
4179012609,3
4179116665,2
4181011772,1
4181028789,2
4183454014,1
4183469166,2
4183533715,1
4218546478,0
4218567327,1
4224021960,2
4224795199,1
4225016467,2
4225151777,1
4231025232,2
4231728479,1
4232015714,2
4232150347,1
4235039401,2
4260373342,1
4260389397,2
4260483331,1
4260504211,2
4260568511,1
4276357166,0
4276375674,1
4283012596,2
4283591018,1
4284028924,2
4284032958,3
4284126368,2
4284796036,1
4284807867,2
4284870745,1
4289022708,2
4289732437,1
4290013295,2
4290128158,1
4292014547,2
4292625162,1
4293012564,2
4293016896,3
4293126923,2
4293702764,1
4295012453,2
4295026708,3
4295106137,2
4295629334,1
4296025861,2
4296142201,1
4298029158,2
4298803482,1
4298816487,2
4298892640,1
4346012321,2
4346508575,1
4348015531,2
4348016015,3
4348204639,2
4348621246,1
4349012664,2
4349106759,1
4355024913,2
4355538927,1
4357012637,2
4357119672,1
4359012673,2
4359684446,1
4360011947,2
4360130153,1
4373024504,2
4373708795,1
4376015734,2
4376186955,1
4379026271,2
4379766715,1
4382040075,2
4382190616,1
4383026222,2
4383641341,1
4384014024,2
4384835757,1
4385014129,2
4385134434,1
4389023758,2
4389537796,1
4393013182,2
4393539178,1
4431024758,2
4431566539,1
4433012256,2
4433611744,1
4434012880,2
4434155729,1
4435015668,2
4435145917,1
4440012687,2
4440530261,1
4441015677,2
4441378149,1
4443011522,2
4443011555,3
4443012425,4
4443137079,3
4443424498,2
4443704700,1
4445011579,2
4445104796,1
4450012173,2
4450456560,1
4454011887,2
4454707189,1
4465780967,0
4465801928,1
4483130777,0
4483150379,1
4512064019,0
4512089599,1
4542270200,0
4542289783,1
4646749696,0
4646767920,1
4695185495,0
4695203603,1
4725228584,0
4725247897,1
4799888846,0
4799908209,1
4879743489,0
4879781851,1
4887037655,2
4887448977,1
4888020272,2
4892042039,3
4892397545,2
4893024766,3
4896048965,4
4896956161,3
4897009800,4
4905285543,3
4905304745,4
4938690712,3
4938709366,4
4944015523,5
4944333245,4
4946013166,5
4946028235,6
4946344238,5
4947017189,6
4948023433,5
4948083521,6
4948367104,5
4953018380,6
4953250324,5
4953678992,4
4953694646,5
4953877907,4
4955012308,5
4955638994,4
4955657781,5
4957018261,6
4957209341,5
4957226926,6
4957347310,5
4957397404,4
4958012275,5
4976388029,4
4976401641,5
4976546634,4
4977084428,3
4977106881,4
4977378260,3
4980418297,2
4980431242,3
4980580444,2
4980874341,1
4980893279,2
4985247867,1
4985260510,2
4985431785,1
5044192830,0
5044213787,1
5061275140,0
5061294741,1
5061495409,0
